run_id,seed,repetition,component,case,expected_result,observed_result,matches_rule,provenance
components-20260723T020700Z,20260750,28,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260750,28,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260750,28,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260751,29,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260751,29,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260751,29,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260751,29,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260751,29,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260751,29,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260751,29,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260751,29,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260751,29,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260751,29,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260751,29,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260752,30,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260752,30,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260752,30,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260752,30,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260752,30,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260752,30,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260752,30,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260752,30,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260752,30,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260752,30,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260752,30,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260753,31,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260753,31,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260753,31,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260753,31,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260753,31,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260753,31,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260753,31,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260753,31,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260753,31,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260753,31,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260753,31,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260754,32,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260754,32,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260754,32,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260754,32,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260754,32,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260754,32,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260754,32,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260754,32,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260754,32,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260754,32,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260754,32,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260755,33,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260755,33,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260755,33,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260755,33,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260755,33,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260755,33,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260755,33,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260755,33,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260755,33,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260755,33,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260755,33,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260756,34,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260756,34,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260756,34,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260756,34,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260756,34,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260756,34,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260756,34,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260756,34,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260756,34,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260756,34,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260756,34,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260757,35,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260757,35,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260757,35,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260757,35,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260757,35,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260757,35,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260757,35,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260757,35,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260757,35,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260757,35,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260757,35,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260758,36,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260758,36,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260758,36,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260758,36,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260758,36,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260758,36,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260758,36,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260758,36,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260758,36,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260758,36,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260758,36,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260759,37,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260759,37,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260759,37,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260759,37,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260759,37,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260759,37,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260759,37,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260759,37,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260759,37,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260759,37,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260759,37,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260760,38,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260760,38,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260760,38,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260760,38,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260760,38,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260760,38,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260760,38,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260760,38,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260760,38,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260760,38,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260760,38,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260761,39,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260761,39,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260761,39,Signature,modified_signed_payload,rejected,rejected,True,measured
components-20260723T020700Z,20260761,39,AcceptOnce,first_admission,accepted,accepted,True,measured
components-20260723T020700Z,20260761,39,AcceptOnce,idempotent_retransmission,accepted,accepted,True,measured
components-20260723T020700Z,20260761,39,AcceptOnce,counter_conflict,rejected,rejected,True,measured
components-20260723T020700Z,20260761,39,Merkle proof,valid_merkle_proof,accepted,accepted,True,measured
components-20260723T020700Z,20260761,39,Merkle proof,modified_merkle_proof,rejected,rejected,True,measured
components-20260723T020700Z,20260761,39,Latest CAS,valid_cas,accepted,accepted,True,measured
components-20260723T020700Z,20260761,39,Latest CAS,stale_latest_pointer,rejected,rejected,True,measured
components-20260723T020700Z,20260761,39,Latest CAS,skipped_version,rejected,rejected,True,measured
components-20260723T020700Z,20260762,40,Signature,valid_signature,accepted,accepted,True,measured
components-20260723T020700Z,20260762,40,Signature,forged_signature,rejected,rejected,True,measured
components-20260723T020700Z,20260762,40,Signature,modified_signed_payload,rejected,rejected,True,measured
